2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380329055767,,XiaoRong-25JUN09-01,,P/P,0,0000000,1ZGH32380329055767,XiaoRong-25JUN09-01,,,,,0.0,,0.0,,PKG,,,006,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,62.88,,USD,9.70,2.25,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380329055767,,XiaoRong-25JUN09-01,,P/P,0,0000000,1ZGH32380329055767,XiaoRong-25JUN09-01,,,,,0.0,,0.0,,PKG,,,006,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-1.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380329055767,,XiaoRong-25JUN09-01,,P/P,1,0000000,1ZGH32380329055767,,,,,,0.0,,0.0,,PKG,,,006,SHP,ISS,,01,transworldus,,,,,INF,003,Ground Commercial,0000001,,0.00,,USD,0.00,0.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,24.0x 18.0x 18.0,I,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380337785936,,XiaoRong-25JUN09-01,,P/P,1,0000000,1ZGH32380337785936,XiaoRong-25JUN09-01,,,,,49.0,L,49.0,L,PKG,,,006,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Commercial,0000001,,0.00,,USD,45.97,16.91,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380337785936,,XiaoRong-25JUN09-01,,P/P,0,0000000,1ZGH32380337785936,XiaoRong-25JUN09-01,,,,,0.0,,0.0,,PKG,,,006,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,62.88,,USD,9.70,2.25,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380337785936,,XiaoRong-25JUN09-01,,P/P,0,0000000,1ZGH32380337785936,XiaoRong-25JUN09-01,,,,,0.0,,0.0,,PKG,,,006,SHP,ISS,,01,transworldus,,,,,ACC,SIM,Special Incentive Modifier,0000001,USD,0.00,,USD,0.00,-1.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-09,,1ZGH32380337785936,,XiaoRong-25JUN09-01,,P/P,1,0000000,1ZGH32380337785936,,,,,,0.0,,0.0,,PKG,,,006,SHP,ISS,,01,transworldus,,,,,INF,003,Ground Commercial,0000001,,0.00,,USD,0.00,0.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,"6828 Ranchester Dr., Ste. A",,HOUSTON,TX,77036,US,upex,upex,6303 Corsair St,,Commerce,CA,900402503,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000004,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,24.0x 18.0x 18.0,I,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380301676308,,XiaoRong-25JUN11-02,,P/P,1,0000000,1ZGH32380301676308,XiaoRong-25JUN11-02,,,,,19.9,L,20.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Residential,0000001,,0.00,,USD,26.20,14.67,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380301676308,,XiaoRong-25JUN11-02,,P/P,0,0000000,1ZGH32380301676308,XiaoRong-25JUN11-02,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,RES,Residential Surcharge,0000001,,0.00,,USD,3.05,3.05,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380301676308,,XiaoRong-25JUN11-02,,P/P,0,0000000,1ZGH32380301676308,XiaoRong-25JUN11-02,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,46.97,,USD,6.57,2.35,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380301676308,,XiaoRong-25JUN11-02,,P/P,1,0000000,1ZGH32380301676308,,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,INF,003,Ground Residential,0000001,,0.00,,USD,0.00,0.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,19.0x 14.0x  9.0,I,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380302264699,,XiaoRong-25JUN11-02,,P/P,1,0000000,1ZGH32380302264699,XiaoRong-25JUN11-02,,,,,19.9,L,20.0,L,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FRT,003,Ground Residential,0000001,,0.00,,USD,26.20,14.67,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380302264699,,XiaoRong-25JUN11-02,,P/P,0,0000000,1ZGH32380302264699,XiaoRong-25JUN11-02,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,ACC,RES,Residential Surcharge,0000001,,0.00,,USD,3.05,3.05,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000GH3238,0000GH3238,US,2025-06-21,000000GH3238255,E,,,USD,141.81,2025-06-12,,1ZGH32380302264699,,XiaoRong-25JUN11-02,,P/P,0,0000000,1ZGH32380302264699,XiaoRong-25JUN11-02,,,,,0.0,,0.0,,PKG,,,008,SHP,ISS,,01,transworldus,,,,,FSC,FSC,Fuel Surcharge,0000001,USD,46.97,,USD,6.57,2.35,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-07-05,,,,LIUYU ZHAO,UPEX,57 mimosa ln,,staten island,NY,10312,US,xiaorong,xiaorong,1806 Walworth Ave,,Pasadena,CA,911041240,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,01,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000002,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
